session_id,not_skipped,euclidLastPlay,euclidLastSkip,manLastPlay,manLastSkip,eucAvPlay,eucAvSkip,angleAvPlay,angleAvSkip,prevSongPlayed,neighborSkipped
0_000822a0-d9a2-4346-9fef-2b5d68e12bc2,True,300.25071693401,121.83046833271518,372.1382139982506,202.1135216252078,153.08845875950007,61.10387631763461,0.07602911968163223,0.030041519601961095,True,False
0_00084b13-a3f2-4098-96b1-e30f767eba54,False,42.55328894636183,54.891444650958135,63.2544831475589,95.72742013234543,73.70517803942106,41.16867897730451,0.03602157604224076,0.02003790433010124,False,False
0_0008bd24-bbb0-4747-b777-7c97ce5ab3a9,False,48.997867753139865,38.07265356390569,89.86416215024143,70.59109360008677,48.997867753139865,38.011201705749954,0.023509931552372312,0.018235345867633517,True,False
0_0009367d-0072-4f19-8458-e291ddbbbd25,False,83.66439743930385,76.58230301757088,132.22519683595377,111.23458332595465,58.247667992786866,25.303289760770706,0.028413789017063536,0.012410025048507396,True,True
0_00094b63-0ef1-4cec-94e5-30879a3cce28,False,33.105501910213256,165.9797596883166,66.05807338257316,202.7241771998244,47.97613077750571,40.81633709203858,0.02321452873343126,0.019900475679858184,False,True
0_0009bdeb-b5b7-4073-9b01-b72a32c77cda,False,85.08897583553923,123.88058699711218,114.89728811298723,165.7514597596192,135.61406444952445,120.8289174689116,0.06663613925543366,0.059370071106042616,False,False
0_000a2236-9dae-4f60-b2a6-2420574a4cdc,True,114.04680871968979,71.70392784333845,154.38021303185792,108.0069293625476,62.93868747551923,33.50007435061275,0.030872369449713433,0.01646368935197394,False,False
0_000a6cae-aef1-4a3e-b1bd-d1971edfcb41,True,40.717371204331286,43.01120494483519,61.708726868251546,73.53467157135098,7.621568353586164,11.272400975250823,0.003399143390219746,0.005476962012447045,False,False
0_000af7ac-0eb1-4f29-bc50-faf8155a0812,False,54.794475196715965,40.63673346261663,79.34983099508094,84.58073652618175,54.794475196715965,15.318590366070213,0.02690604729415447,0.006680639284114979,False,False
0_000bd318-caf2-4366-ba56-26db623b083d,False,100.08008605060198,44.97895693055566,156.23536847106163,83.09385295932537,100.08008605060198,43.398280144536336,0.0491169517586632,0.021329387684797425,False,False
0_000bec52-cae6-4e1f-9518-18a4672ed8a3,False,32.47606957710844,68.30253910297033,59.71288806003441,91.9289261760345,32.47606957710844,29.14387112748623,0.015956602409227052,0.013872128172978521,False,False
0_000cd756-22f7-4551-8a43-ea8b88cfc1a9,True,93.83095609902378,100.13422706144311,163.70886018606592,172.41674382782347,101.33001404144233,69.31410815770386,0.04958567788434417,0.03346182466684746,True,False
0_000cec57-79f9-4acf-87a1-9bb9063d012d,False,43.606060856680976,13.888132278437489,61.63699056176843,30.45504182581134,34.81828552514855,29.660919949974232,0.0170967922636818,0.014577908839025638,False,True
0_000d307c-cfb4-4a65-9909-7b54d6b39cc8,False,157.0436018442547,65.23412918439273,189.39976836062996,92.78458197242034,123.23535138417085,90.82286147656792,0.0603964358866805,0.044564207227147795,False,False
0_000d5fd5-923d-451b-be5e-fd5961cff3ea,False,49.57537809381001,51.02935751344208,76.07123107721324,83.22369735135575,61.13479665067973,24.473397167035674,0.029947679431380613,0.011990343241638685,False,False
0_000d9194-553f-4bde-bb14-066128c097ef,False,46.03606436977451,65.67196892751203,82.44331108926285,115.74288711951877,61.552444876191146,39.14782787000828,0.030334502431037448,0.019287295184705185,True,False
0_000df85e-b4c8-40dc-82cf-25f483effe20,False,91.22318030469113,111.87713056906168,118.478668770126,154.53147055234706,45.61159015234554,97.48620106378053,0.02223046085858954,0.04765502859596525,False,True
0_000e69be-6083-48e9-81c7-8e45ff1794df,True,7.752525707557454,30.764801225240824,18.337114693122963,50.25918936053654,26.95019271586916,25.29389691706089,0.01305225051211798,0.012267619558025869,False,True
0_000ef258-8f30-4351-b0d4-d61697b20fa3,False,55.393556878633234,92.87893217166487,73.55657124807595,114.3786958569267,38.74673689983975,29.235235787445625,0.01896030929566823,0.01433221115221088,False,True
0_000f6a2b-61ae-41d4-a12d-705fb649ccd6,True,96.49935570711541,41.244059787739005,134.51503805130008,64.7114980434844,75.47625140501583,14.439409360156496,0.03699996638921846,0.007068241183856448,True,False
0_000fccb3-2639-46b8-b766-81167a5bce01,False,58.521257967544464,100.88958723346434,91.92209549359298,147.26064654393483,71.62597030994584,34.19100383777146,0.03522562184709703,0.016760582724676135,False,True
0_000fd7ed-3e38-4a30-8a4e-41abc122c83a,False,123.7838545265917,142.4187771474442,189.1714584619606,209.79553933174572,146.01493355581025,138.56078466519202,0.07092329969960248,0.06722948717154421,False,False
0_000ff87d-b0de-47c7-8fea-b4a65ee2d089,False,69.16600831087655,53.05543582847002,97.1340367930708,84.27383092110313,24.75130510244269,41.08299638889805,0.012175926151723164,0.020159602201029473,False,True
0_001017f2-06c8-40ae-b704-78e865aa19ad,True,146.16169537306305,111.3712594290617,210.97141383659567,150.62861231485743,119.49306153511284,99.35381812762667,0.058851365881977175,0.04886127402816238,True,False
0_00104e1b-6e8f-4931-a079-a29d7991eea6,True,20.664865732809304,108.58851302872422,36.714988924521506,152.79154576923528,10.487730026842332,47.98323756301439,0.005159109142844597,0.023474470611128506,False,True
0_0010721f-d313-4a67-989e-b32cc44665dd,True,28.6864268757573,27.97048863257715,50.18145114608454,46.35693597558706,43.699202456227184,28.41073016137231,0.021436909559488796,0.013822331788601587,True,True
0_0010f47d-194a-4c50-8aa2-2e309b12ac10,True,41.05568557521459,65.55230316138608,75.15428820843829,108.93217152156191,19.84051962477906,15.868309061094088,0.009733606239911659,0.007758360086236589,False,True
0_001115a7-a8ef-4656-bc0a-2c24088069b7,False,26.227896847238874,16.399539584133514,46.90147461939152,34.05217856111182,21.02752139393668,8.643705926900406,0.010339653499591456,0.0042137713833748725,False,False
0_001179c0-5bf5-4008-ab47-b10258ecf9f7,False,59.083586573824505,40.763641972618046,77.97363486189025,72.40424193699457,59.083586573824505,23.744249291695613,0.028757063236461464,0.011654843295240866,False,False
0_00119bb4-131f-4a2a-9cf0-ddff187993e5,False,62.018138654409434,46.149878229830385,113.0839794044254,78.63977447717042,46.47452754797917,51.26997702764471,0.022423849238922298,0.02490532049894413,False,True
0_00119c08-cfd8-4717-af77-4f22a1f10387,False,166.94581363625872,65.34323765350362,225.87783450582592,99.18968232745044,48.285154674064785,27.628643575672644,0.023769418785652426,0.013566290421198652,True,False
0_0011d4ea-9f0a-436f-9b15-296252875e65,True,84.46129316032518,130.16598804592363,134.5632218878579,175.5975812049851,54.979301364066316,134.53480864722593,0.027031597316416665,0.06592812834482009,True,False
0_00121d99-4110-4666-b36a-b1670b747f33,True,61.87635539836039,124.76914574291676,88.08840381165425,142.1179886724069,31.308806266591947,84.62407303076616,0.015228962477100247,0.04131722422086099,False,False
0_00122af2-9ce1-4da6-9251-1a99d5f11195,False,75.83879208646721,25.713777423305338,114.28925342098917,41.235498754731275,21.151026647164322,22.18691365870312,0.010381840476003617,0.01089083433801509,True,False
0_001254f5-ccf0-4a48-8484-e6703e3d1f63,False,30.636404770763225,69.80469621756951,54.14522735008568,88.15967603558389,9.923763964471373,38.978672075238826,0.004870285734071368,0.019101737152283277,True,False
0_001260ba-0231-4be5-a6c6-e53ac827b961,True,85.5442552226423,68.44175646012593,141.35245727160537,115.69494453949471,87.01272081000393,107.38983599606406,0.04282560864419156,0.052764918453443256,False,False
0_00127e4f-400b-4284-8e2c-e9accbb9c54b,False,44.95476871015446,92.36407193390005,72.22182795779163,122.282733918776,44.95476871015446,54.17610060689118,0.022034657183486205,0.0264219748169662,False,False
0_0012dae0-48c3-4820-a719-1793f7a7f7ee,False,27.563497346989827,98.88386400673457,41.547985432307065,155.06618197171645,50.69933700932995,59.59920744840004,0.024905385647056823,0.02931761034432834,False,False
0_00130aaf-66be-4824-be3a-d41f8b8caafb,False,100.28765967062586,24.817248550027028,156.84393911813947,39.66463978647032,54.535407932738195,43.309016412689985,0.02659606794683247,0.021049175003434378,False,True
0_00137cc4-c737-4b01-9e72-1161f3723b72,True,57.436759204767455,74.64065782306619,92.92289643340808,114.85471558462633,31.414936056905198,17.05044281194311,0.015368536539675183,0.00835987902803326,False,False
0_001396bb-b24f-4f19-9ade-671b6dcb356f,False,130.7293251947003,21.353359215061754,179.11183413824358,39.340456849248596,64.12431821997698,56.21462595730791,0.031433664447736286,0.027604677259265933,True,False
0_0013efcc-bd57-4a73-b519-2c59fa42defb,False,86.51053896175178,85.68066635933563,145.3492599574876,156.28563572276585,108.47446521921519,87.16103467335606,0.05365896767402812,0.04306036379559785,False,False
0_00141184-1b81-4937-ad53-f05390e64a2b,False,88.12719340367659,40.85446028694046,115.73963273334303,71.5657703967656,88.12719340367659,38.57124257276269,0.043254168597895916,0.018962535225168754,False,False
0_001442ea-ca81-479e-9780-ae765c1b1bde,False,-1.0,113.8204367429216,-1.0,173.56518947053593,-1.0,98.79658379787581,-1.0,0.04809553264787667,False,True
0_0014d04b-c05f-4e04-b677-9a1f5d182a6c,True,86.74724681182722,100.92698821039946,133.18467888665697,145.058396707761,49.04904378421097,45.771009516545895,0.024000070509243084,0.022315531278466517,False,False
0_0014f558-7944-4060-8947-c3d863798ad8,False,36.95284967199016,74.50687231701512,61.87003236368177,124.61900968144236,36.95284967199016,17.007700429529365,0.01807300332511043,0.00832921964039241,False,False
0_0014f6a2-1c0b-4548-9ff2-f3b62fc0a96b,False,55.778025430208146,48.24260972486583,97.82758957752716,83.83571678361638,55.778025430208146,22.625109384381304,0.027336874420206023,0.011026831698606415,False,False
0_0014fd32-93eb-4bf8-b00f-7f5ea838cc71,False,134.26942100495702,154.27286197637721,175.404592042017,215.97815228601283,27.94220061504173,51.32310628965411,0.013509130620726775,0.024753666647373305,False,True
0_001544ae-d305-4178-9236-8181ced909f4,False,0.0,109.45328697316228,0.0,169.74315831769098,23.927579794506006,77.60656941104851,0.011785394420047335,0.03820011853655948,False,True
0_00163291-7b74-4cdd-89ff-fb6e0ada2c8a,True,122.87046538597063,46.60020222371979,190.5526561886388,87.90757739275355,65.97656352242662,30.89821195946356,0.03151906954484242,0.014703611610814338,True,False
0_001666eb-6d08-43c2-883a-76c48d8fc34b,False,103.5013979993078,128.06774574625436,166.1653689946101,166.0447908096849,144.46084361085806,140.7747877873887,0.06976201003988343,0.06804210356503308,True,True
0_00179cf6-d962-4889-a787-513827076eb2,False,45.031457347563105,217.0378954757078,68.69228377136906,241.89143207901017,16.498776003835843,468.09747079472896,0.008059108646785908,0.2207072471402767,False,False
0_0017ac82-81d5-438e-9f8c-63bc17bc9ca2,False,88.95131780955018,47.64755455956118,126.46776442190583,64.04213042633506,51.99197287700083,55.94816493110423,0.025563078741669264,0.027420451846962332,False,False
0_00189cd3-c830-43cd-9dc3-2241b54fcbb7,True,49.91765740566024,107.81246224615496,80.06380497153256,120.67443405181672,42.71845700873524,36.18607654733363,0.02103103274729803,0.017723688342313953,False,False
0_00189d78-d420-4b73-8f7f-836f795c7c06,False,-1.0,39.596827643180355,-1.0,59.16326657445838,-1.0,62.101204940043715,-1.0,0.030511655832697687,False,True
0_001a5ce4-4ab7-4508-861b-56c6e40426b9,False,101.1800849276219,83.1783619391199,149.1122389035617,129.3575495678732,68.85468293656383,66.80454510148967,0.033882952967434286,0.032843988905259094,False,False
0_001aedd5-25aa-4000-bb0d-e192aebe0e0a,False,12.511780002939503,257.7816460353614,22.67624772600666,314.5736135851796,53.39923248694834,68.22006561346426,0.026140341963008133,0.03339262334449585,False,False
0_001aef51-ae28-46ba-a5f7-07f53f89a0dd,True,133.99048181171037,111.35476851611686,178.9106959108173,150.9067106209463,73.53056648265022,111.3228892112574,0.03611510648343193,0.05489433868188757,True,True
0_001b1c67-69b3-4ec6-9c8c-e4f84fa9fba4,True,74.95932061643234,27.162062159158477,114.27926555725051,46.82578114604594,60.41058894278824,36.65584543570459,0.029371797829623503,0.017701902470288813,False,False
0_001b3451-ac25-4f65-aec0-f8d7bf10ff86,False,-1.0,98.12732875230986,-1.0,186.79003472598728,-1.0,34.142752779186765,-1.0,0.013229690684252022,False,True
0_001bcdcd-5413-4f0d-bc9d-47ba460c63a4,False,155.93147048411782,120.90096963840936,226.71767785772326,194.3966787920073,109.44217826964618,84.10651468701698,0.049146483779924845,0.03831816958589065,False,True
0_001bd376-06fa-4fab-bbfb-a496f88e1cee,False,95.70477129287424,73.6051787406522,145.3092658843393,103.65934738528429,90.22156710398451,63.67582570821764,0.04423835223283871,0.031277603911762236,False,False
0_001c2462-648f-411b-b59c-eaa30787561b,False,92.49328807716432,95.18798151341876,127.27743550935722,126.83286500631154,120.36124654771189,93.17245508464893,0.058448001293734925,0.04510742465704491,True,False
0_001d5a75-a388-4986-bba8-2433c6b0f9b8,True,51.14838632820548,55.732999929773214,77.5467384189085,71.37217016726207,32.196750442080074,17.50625431668161,0.015751722402731982,0.008577184749489793,False,True
0_001dc5e3-6c41-431c-8c7b-6d073d9ea683,False,53.32985728996243,67.09533174558491,75.33991625992303,127.47728899901674,53.32985728996243,32.55759146026561,0.02623366811426834,0.015934632625472265,False,False
0_001de7c8-fde9-42a7-a3b1-39612d123762,True,99.4647848534165,78.17460580143077,165.85107436990774,113.25398614766615,82.2726640100729,46.28440434764509,0.040564192792660395,0.0225812479829527,True,False
0_001dfda4-9357-4136-9f56-4066f50e9d35,True,113.11302918440146,113.11302918440146,167.61841493095778,167.61841493095778,55.3111746927529,28.473353004689383,0.027214109219613567,0.014007789510853593,False,False
0_001e026a-72bc-4137-8859-3aa090ce6aa6,False,104.29381505518391,27.173833750217966,147.64505889339068,66.19375826510915,55.76912120288152,81.28393366720468,0.027368450969073012,0.0396709833114178,False,True
0_001e16a4-1d78-4d39-b191-df6b2cc97a02,True,59.66465640296282,106.22248462017308,97.95428917908129,137.8732836427577,25.459208914200275,83.9572989063958,0.012514780203983795,0.041301830683737946,True,True
0_001ebc74-ee3d-4cbf-b2ca-94d957e44583,True,50.369433376048505,76.10938498314235,63.82827228905694,87.98302136131919,18.132227278870275,21.56446940473385,0.008876539493283228,0.010553711056903755,False,False
0_001f40a8-1d6a-4f18-ad39-411795dcf7ff,True,40.99112546384158,68.50639084410537,78.4906381019028,140.00403051676943,28.82892541120697,23.179738320389745,0.012407382593627867,0.006847685966843622,False,True
0_001f6fca-d0fd-40ec-9b1c-0ec96e2fd06b,True,58.53605109387432,63.91854525716344,118.24771537603353,116.05437166350575,40.21975044614327,73.15636349057037,0.017300932073225608,0.03629120436074137,True,True
0_001f7f5b-8039-44b0-836d-319cfa05205a,True,48.80781893654567,12.910130262708021,75.7484350402961,23.183902824311836,47.61439244709982,34.792296960669276,0.023372656860631683,0.017024958028686137,True,False
0_00207c2a-30b3-400f-99fb-52f77722ee47,False,-1.0,31.503253867514335,-1.0,47.48023362346437,-1.0,15.01681511164226,-1.0,0.007391230307945636,False,True
0_0020bfcc-989f-4b5c-8082-c1121ef078cb,False,66.37258991623318,30.32593126879495,100.05847856568879,50.22535622406312,47.20136218584936,24.448940075218605,0.023026646606109962,0.011945754241007276,False,False
0_0020cb4a-b00e-43d2-8016-0de1b38fc578,True,66.19814479515902,47.2741987185718,105.80493265350094,73.69241936154296,51.84201734797063,53.68251731928685,0.02537866552030946,0.02635245667038281,False,True
0_00210246-b302-4068-a184-09a74ff056f9,True,31.7563961690385,28.757959571360985,61.16516213001225,62.518502108571575,17.329055408447054,12.412055363888664,0.008507890538168798,0.006112383710368718,True,True
0_0021554f-531b-45fe-82e4-4ac1714ffa48,True,102.34855498971163,69.64372450290624,143.74187407132118,99.95464247157925,56.94117417034083,44.75825307099731,0.02796223748888749,0.021976330027720006,False,True
0_0021e01f-aa7d-4746-a4d6-10ec3741ec1f,False,67.7936772175064,53.080335112091866,100.84001311163641,91.60551570324547,44.676643971719265,26.715080933866037,0.021871299333090864,0.013117353688954583,True,False
0_0021f2d4-9895-4e6d-8e5b-c11de74de30b,True,32.571729945693264,39.69779064902157,63.2977308409496,70.81090922641587,56.83251061367056,30.208641620289125,0.027681350385843295,0.014814127245430938,True,False
0_00225fdd-3b93-49de-8b71-2ccf0703e61b,True,19.027482775171222,94.57981433621208,43.4074086833852,129.74372624783314,10.412392026135187,24.37166018405702,0.004765462631730773,0.011795324245280792,False,True
0_0022f275-b84c-4bab-a0b7-ae5d4799b8fe,False,63.235340208154916,146.17973802370642,86.5480166841108,225.58246480202087,78.32529855297649,84.3108757217702,0.03821966280534233,0.04092230938773804,False,False
0_00233d72-be51-447d-8a13-f5c9766f8cf6,False,71.25943551197928,27.160765120658215,108.94055685558753,49.056020329006714,70.62613295632217,32.76491947291342,0.03456322762107604,0.015621666064549553,False,False
0_00235849-f5ed-4435-8953-74529ec22cb1,False,94.86564416366498,86.57193333064757,143.86031340362996,134.48794011437144,77.81515127765928,27.541915548249605,0.0382162301523782,0.01351715940968648,False,False
0_0023efe6-5658-4168-be67-45d3316cae0d,False,32.13936729570316,106.93670060123304,49.250609541637516,173.31231032803612,32.13936729570316,44.37241757535971,0.015690220368302105,0.020943228566073308,False,False
0_0024ad6a-c073-45cb-bf28-11032771e182,False,236.7492259115455,221.2693893831245,296.7849558901765,311.17322364860047,214.04942020285023,205.5408201498056,0.10567890152235315,0.10154348497230417,False,True
0_0024e154-4f05-4a16-bc4b-1fb346e89e1f,False,64.0642518354209,38.37860391602912,98.36181017230051,58.35902458603987,49.97072178832362,16.295834599982324,0.024609272313672537,0.007968069233990868,False,False
0_00250620-2a55-42f5-bf93-1b1b51b5fb31,False,34.595238197024955,36.76380920951521,61.212292187243335,64.83764768085594,22.336053176864453,31.910949147913456,0.010963261081943485,0.015577251539885663,False,False
0_0025179d-081b-4e18-a0f7-d2cd879e27b2,False,204.80051096865574,53.14377636378907,259.5216881072279,92.26227087957281,60.40057390408079,46.3558974453128,0.027922509834814282,0.020573041611479062,False,False
0_002519cc-ee0c-4a73-8a7b-cb5f38cc74b7,True,28.568875670642438,88.92001117965053,47.38950525347609,154.81630667016066,29.74579408489081,27.676434839809314,0.010335230642601455,0.013616906397135711,True,True
0_00255410-d4c2-4fcd-bf3a-6e3ae2e6aca3,False,55.06972549699633,94.7857494771448,95.1130939420852,152.43382462516348,42.84026576469494,80.18307070698107,0.02041403161991224,0.0390278786879012,False,True
0_00259256-c8a2-4b6d-80bc-68b143d15a1c,False,-1.0,60.307400652272165,-1.0,76.14089352660552,-1.0,45.7721394846976,-1.0,0.022474144462100602,False,True
0_00260f8e-5f32-49ab-b3c9-256000bbc518,False,24.481516025524602,29.750866431348584,56.109907765824055,51.79186154324842,18.497619429229943,19.105576381003434,0.007464084485476556,0.00942489938818638,False,True
0_00279f8f-d3f4-4473-ae6c-0a41aa6ff647,False,40.845567380858604,136.03694355677018,77.21682958335577,201.75051633339336,42.326743660871024,40.929369752354624,0.020597734146852297,0.019851168003932357,False,True
0_0028e777-5f54-4804-98cb-6a36cc6cb1ec,False,51.63152779218008,77.31145813604782,65.71898718409211,110.99192233642631,38.60642704659942,47.85577429653028,0.01903381578435041,0.023563224302576204,False,False
0_00295ee5-015c-41b7-8024-e00f1527f2dc,False,87.48105625275802,36.40613387901753,129.3416297858448,78.2470836776863,57.90730393597435,53.59117878635904,0.02849468720940624,0.026364054595014178,False,False
0_002966bf-2101-41e3-a1db-cd6a1d1cbed6,False,92.44383492502777,90.52642179291782,132.66094028027305,125.43008582551721,92.44383492502777,72.93844258104609,0.045434392563434484,0.03584311041698558,False,False
0_00297b75-84de-4ea7-84df-bdd11e9fb665,False,62.37410335817652,56.61826937190156,104.25230467068815,102.17997067664693,62.77126980347384,64.88833786230624,0.03056864834641894,0.031291921993958464,True,False
0_0029d467-d1c5-4a83-8385-8ce0f8897b26,True,51.07637956772693,53.076282145570545,67.993822767447,75.23866092795663,27.32217755017089,14.349680861496767,0.013269154293110638,0.007005320648994449,True,False
0_002a9730-a02a-46da-8036-9049de274842,True,66.45200213497536,92.63482473893013,85.40516137969969,150.80613723304015,75.30682325526638,55.780190443558354,0.037105674459482124,0.02749808047055438,True,True
0_002ab260-d249-46fa-83f4-3d1c3cdb8616,False,25.776121400450144,87.15443599494368,37.30281880486893,129.21346926572122,56.009235613919714,58.627030891336105,0.0274551728269807,0.028754198441414233,False,False
0_002b2e36-21af-4055-897a-e8155d796584,False,41.941882849594926,39.75309758104972,65.28636798840475,65.2639268361608,36.58294747402375,51.33313838387582,0.017942034517893685,0.025207692309236814,False,False
0_002ba7ee-a3bc-4f40-aeef-39e07d7c39de,False,136.6543215978843,74.76055318825568,192.1217109125371,143.39837142860006,59.310535302506146,20.08013943133325,0.026326912408766435,0.0046032662872205025,False,False
0_002bb38c-180d-46bc-adde-7302600793da,True,31.612701618426538,50.33522399314402,71.74400200820051,91.67714103808835,85.56770003351832,56.64858361665247,0.03770791041321636,0.024511061151485276,True,False
0_002ce345-c1a1-4b90-aac9-13b50b5c709f,False,83.28942107194341,105.1514638050364,125.21338493692986,124.42684148574848,85.6731713732298,62.72073158154728,0.04212426565347741,0.030747067565698238,False,False
0_002de1c0-48ac-48c3-b1c2-58266f77ba37,False,52.14105850635247,49.00580996428042,99.4947406963097,100.00700786098015,76.5026788894081,37.219114261365185,0.03628588994581107,0.012679323352431139,False,False
0_002e17ff-3e6d-4e30-b8f0-ce9eb05f2e74,True,96.3029585329406,79.80999022269,156.147001238328,123.73253386661051,38.99846464432193,87.23425365156066,0.0191825727448045,0.04295641428190307,False,True
0_002e2503-200e-40f3-b1b6-0d74e4343ea2,False,171.2662391294252,89.4921941596912,235.77025287902455,120.65063100278887,138.04293709605435,113.49700787224012,0.06728743785800471,0.05534102751101289,False,True
0_002eaab9-096e-4516-b46e-cc0d42901514,True,97.46650981942528,118.80316933971322,157.28003887117205,173.82947361247463,108.3250655684119,80.17640950905493,0.053442385928702395,0.03953162320622767,True,False
0_002f382c-42df-4231-8710-39886bce250e,False,222.81854966000122,184.18281900813943,317.84335437464574,266.7385794074184,222.81854966000122,160.56098643553375,0.10963466122823529,0.07895385051711626,False,False
0_002f4922-9329-4313-8df2-e21a54eae23a,False,63.583720083503515,118.25732329248002,94.80061545570487,182.53401968860766,7.919955846598454,45.32308300637609,0.0025338745936192703,0.0222364741852423,False,True
0_00300a49-1a0b-424d-ad2d-139932439856,False,84.18354559426079,32.99544347442914,135.4533316172264,64.79843164235376,66.11378936730529,72.25225126707547,0.0324252953553609,0.03550231088164948,False,False
0_0030107d-d09e-4284-aaa4-4a77d0d31869,False,65.6474632775948,90.25547380419927,109.20138350304528,150.92791976621504,129.7720236668586,96.10410428685478,0.06384470240858578,0.04727080158770751,True,True
0_003033f3-8953-4bcb-94df-62c227ab556e,False,109.14746708509519,84.68676482111334,166.0794559816389,97.46747149296013,109.14746708509519,76.57290721852877,0.05366144320821986,0.03753632997325845,False,False
0_0030ab51-b6f8-40a4-9293-2e6809c1c2f5,True,20.77395388511181,71.18591861136986,34.68798856806315,101.74759340073417,46.92827784719583,21.93919561020715,0.023052742261290605,0.010695416789829267,False,False
